MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,ILLUMINATION,WEATHER,ROAD_CONDITION,COLLISION_TYPE,RELATION_TO_ROAD,PERSON_COUNT,VEHICLE_COUNT,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MIN_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,UNBELTED_OCC_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,COMM_VEH_COUNT,MAX_SEVERITY_LEVEL,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,lat,long,DEC_LAT,DEC_LONG
2301,1,3,800,8,1,4,3,5,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:44.520,80 03:22.250,40.4624,-80.0562
2117,3,4,1320,13,1,1,0,6,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,40 23:26.755,80 04:26.855,40.3908,-80.0741
2213,2,5,827,8,1,1,1,4,1,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 31:06.077,80 13:08.905,40.5184,-80.2191
2301,2,6,2015,20,3,1,0,4,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40 27:25.560,80 03:07.063,40.4571,-80.052
2109,4,2,1652,16,1,1,0,1,1,5,4,3,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,2,0,0,40 23:09.403,80 03:14.536,40.3859,-80.054
2435,4,3,830,8,1,1,0,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40 25:12.572,80 02:46.928,40.4202,-80.0464
2448,5,1,1422,14,1,2,1,4,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 24:49.600,79 54:18.300,40.4138,-79.9051
2301,1,7,305,3,3,1,0,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:45.362,79 59:57.003,40.4293,-79.9992
2419,1,3,630,6,3,1,0,1,1,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40 26:17.952,79 51:46.515,40.4383,-79.8629
2301,4,7,640,6,5,1,0,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:11.646,79 52:59.858,40.4532,-79.8833
2112,4,3,900,9,1,1,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 29:23.159,79 54:41.836,40.4898,-79.9116
2446,5,6,1143,11,1,1,0,4,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,40 26:07.500,79 47:07.080,40.4354,-79.7853
2207,6,4,1546,15,1,1,0,1,1,3,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 36:45.024,79 56:50.819,40.6125,-79.9474
2213,6,3,1305,13,1,1,0,1,1,2,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 31:51.534,80 11:24.055,40.531,-80.19
2457,1,3,335,3,3,1,0,4,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40 25:15.113,80 05:37.893,40.4209,-80.0939
2113,1,5,850,8,1,4,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40 28:53.435,79 52:35.187,40.4815,-79.8764
2301,1,1,2355,23,3,1,0,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:22.534,80 00:31.303,40.4396,-80.0087
2473,3,7,1428,14,1,1,0,7,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 20:43.041,79 57:34.731,40.3453,-79.9596
2301,4,1,14,0,3,1,0,1,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,40 26:48.840,80 01:35.784,40.4469,-80.0266
2301,2,6,330,3,3,1,0,4,1,1,5,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 26:52.350,79 54:19.749,40.4479,-79.9055
2407,3,2,1440,14,1,1,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 20:37.620,80 01:59.590,40.3438,-80.0332
2436,3,3,1125,11,1,1,0,9,1,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,40 31:35.318,80 09:32.841,40.5265,-80.1591
2301,5,2,244,2,3,1,0,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,40 25:57.601,80 00:45.079,40.4327,-80.0125
2301,1,3,1825,18,3,1,0,1,1,5,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40 27:56.827,79 59:59.855,40.4658,-80
2301,1,1,1615,16,1,1,1,5,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,40 26:37.777,79 59:38.079,40.4438,-79.9939
2301,3,6,1335,13,1,1,0,4,1,1,4,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,40 28:36.630,80 02:24.520,40.4768,-80.0401
2301,4,5,1718,17,1,2,1,5,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,40 25:52.198,80 00:06.858,40.4312,-80.0019
2301,5,6,1737,17,1,1,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 24:07.798,80 00:02.367,40.4022,-80.0007
2301,6,6,7,0,3,1,0,4,1,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40 25:32.876,80 01:11.311,40.4258,-80.0198
2301,6,5,32,0,3,1,0,2,1,6,4,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,40 26:37.608,80 01:38.235,40.4438,-80.0273
2301,6,5,1755,17,1,1,0,4,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 26:18.844,79 59:06.313,40.4386,-79.9851
2301,1,6,140,1,3,1,0,7,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:31.184,79 59:54.587,40.4587,-79.9985
2403,1,4,2110,21,3,1,0,1,1,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 20:36.335,79 58:12.394,40.3435,-79.9702
2301,2,6,2000,20,3,1,0,2,1,3,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,40 23:02.200,79 59:31.650,40.3839,-79.9921
2446,2,6,1445,14,1,1,0,4,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 26:28.384,79 46:01.513,40.4412,-79.7671
2301,2,7,1310,13,1,1,0,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:49.576,80 01:42.152,40.4304,-80.0284
2213,4,6,2054,20,3,1,0,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 30:20.438,80 12:26.138,40.5057,-80.2073
2445,1,3,1815,18,3,1,0,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 28:24.852,79 58:19.643,40.4723,-79.973
2126,2,3,2316,23,3,4,0,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:43.590,80 06:41.014,40.4621,-80.1114
2433,4,2,1409,14,1,1,0,1,1,4,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,40 19:33.643,79 53:32.946,40.326,-79.8925
2466,4,5,936,9,1,2,1,7,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40 27:02.952,79 42:48.828,40.4508,-79.7136
2204,1,7,505,5,2,4,5,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 15:05.102,79 52:40.734,40.2514,-79.878
2301,5,4,725,7,1,1,0,4,1,2,3,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 28:06.448,79 54:12.672,40.4685,-79.9035
2301,6,6,820,8,1,1,0,4,1,3,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,0,0,0,0,0,1,0,0,40 28:16.403,79 54:30.928,40.4712,-79.9086
2212,6,6,1620,16,1,1,0,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 39:24.592,80 05:31.394,40.6568,-80.0921
2214,1,6,1645,16,1,4,1,1,1,3,3,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,8,0,0,1,0,1,0,0,0,40 26:24.009,80 11:17.012,40.44,-80.1881
2113,2,4,1856,18,3,6,1,5,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40 27:26.900,79 49:47.800,40.4575,-79.8299
2111,3,7,1807,18,1,1,0,1,1,4,3,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,40 22:22.485,79 47:33.325,40.3729,-79.7926
2301,3,3,1356,13,1,1,0,1,1,3,3,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,1,40 28:22.350,80 02:16.378,40.4729,-80.0379
2112,3,3,1200,12,1,1,0,4,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 29:15.322,79 52:55.982,40.4876,-79.8822
2301,4,7,1240,12,1,1,0,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:33.472,79 56:40.027,40.4593,-79.9445
2301,4,7,358,3,3,2,1,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 24:54.125,80 00:40.583,40.415,-80.0113
2301,1,4,1735,17,3,1,0,4,1,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,40 26:16.414,80 00:08.312,40.4379,-80.0023
2301,3,1,1445,14,1,1,0,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40 26:15.237,79 58:57.691,40.4376,-79.9827
2301,7,2,1725,17,1,1,0,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,40 23:42.781,80 01:03.219,40.3952,-80.0176
2108,7,3,1457,14,1,1,0,4,1,2,2,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,1,40 36:30.468,80 03:09.493,40.6085,-80.0526
2111,6,6,1602,16,1,1,0,7,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,40 22:56.639,79 49:40.825,40.3824,-79.828
2113,1,6,2342,23,3,4,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 27:49.046,79 48:44.877,40.4636,-79.8125
2301,3,1,258,2,3,1,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:54.657,80 03:46.055,40.4485,-80.0628
2301,5,1,1904,19,1,1,0,4,4,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 26:35.600,79 59:10.600,40.4432,-79.9863
2111,1,2,1825,18,3,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 22:42.425,79 48:16.472,40.3785,-79.8046
2426,1,2,724,7,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:48.101,79 52:59.793,40.43,-79.8833
2301,3,6,1645,16,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 24:47.411,80 00:30.308,40.4132,-80.0084
2301,5,3,639,6,1,1,0,7,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 24:30.395,80 01:04.118,40.4084,-80.0178
2212,6,2,1838,18,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 39:00.217,80 05:38.377,40.6501,-80.094
2301,2,7,2238,22,3,1,0,7,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40 26:04.964,79 59:43.347,40.4347,-79.9954
2431,3,7,1944,19,3,1,0,5,1,6,3,0,0,1,0,2,0,0,0,4,0,4,1,0,0,0,0,8,0,0,0,0,0,0,0,0,40 25:36.989,79 51:45.925,40.427,-79.863
2301,4,3,844,8,1,1,0,5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:13.143,80 02:14.079,40.4203,-80.0372
2115,1,7,1710,17,1,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:07.915,80 06:43.049,40.4522,-80.112
2301,2,3,720,7,1,3,6,2,1,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 28:26.684,79 55:53.259,40.4741,-79.9315
2212,3,4,757,7,1,1,0,4,1,2,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,40 40:24.365,80 05:50.528,40.6734,-80.0974
2117,2,3,832,8,1,1,0,6,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 24:10.510,80 03:37.662,40.4029,-80.0604
2103,2,6,1444,14,1,1,0,1,1,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,40 32:47.300,80 13:08.155,40.5465,-80.2189
2301,3,2,830,8,1,1,0,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 25:41.735,79 58:18.954,40.4283,-79.9719
2213,3,2,1442,14,1,1,0,4,1,2,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,40 31:11.175,80 13:04.453,40.5197,-80.2178
2301,4,1,1420,14,1,1,0,2,6,1,3,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 23:37.510,79 58:59.570,40.3938,-79.9832
2215,4,7,1845,18,1,1,0,1,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 31:25.554,80 04:18.945,40.5238,-80.0719
2117,5,6,1757,17,1,1,0,1,1,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 24:12.500,80 03:29.000,40.4035,-80.0581
2116,1,6,1109,11,1,1,6,6,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40 30:47.820,80 00:53.130,40.5133,-80.0148
2301,2,2,1800,18,4,1,0,4,1,3,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,40 25:25.417,79 59:50.956,40.4237,-79.9975
2448,3,2,757,7,1,1,0,1,1,5,3,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 24:31.600,79 54:26.260,40.4088,-79.9073
2426,3,3,530,5,3,1,0,9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:46.651,79 52:32.920,40.4296,-79.8758
2301,3,7,304,3,3,1,0,5,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40 28:29.480,80 02:06.060,40.4749,-80.035
2476,4,5,749,7,1,1,0,1,1,3,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 21:07.821,79 58:39.567,40.3523,-79.9776
2301,3,2,2245,22,3,2,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 23:45.978,79 59:49.549,40.3961,-79.9971
2303,4,2,1815,18,1,2,1,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 22:58.749,79 51:26.678,40.383,-79.8574
2108,1,2,754,7,1,1,0,7,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 35:22.573,80 03:01.521,40.5896,-80.0504
2208,1,6,824,8,1,1,0,1,1,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 32:50.875,79 49:39.359,40.5475,-79.8276
2301,2,6,1500,15,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:14.740,79 58:46.297,40.4374,-79.9795
2301,3,5,1735,17,4,1,0,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 29:07.307,80 00:34.363,40.4853,-80.0095
2216,3,6,1228,12,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,40 40:04.913,80 01:40.572,40.668,-80.0279
2213,3,7,2128,21,2,1,0,7,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 31:39.837,80 14:43.327,40.5277,-80.2454
2301,5,2,935,9,1,1,0,1,1,4,3,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 25:44.039,79 55:55.300,40.4289,-79.9325
2301,5,7,2350,23,3,1,0,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:23.100,79 53:47.331,40.4398,-79.8965
2301,1,3,1300,13,1,4,3,1,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 26:57.146,79 54:04.692,40.4492,-79.9013
2117,1,7,723,7,5,1,6,7,4,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 24:45.463,80 04:44.326,40.4126,-80.079
2301,3,1,2315,23,3,1,0,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 26:07.902,79 58:06.670,40.4355,-79.9685
2301,5,6,205,2,3,2,1,5,2,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 28:52.546,79 56:13.653,40.4813,-79.9371
2301,4,6,1252,12,1,1,1,4,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:31.600,80 01:24.500,40.4588,-80.0235
2301,5,1,412,4,3,1,0,7,5,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,40 29:22.303,79 55:41.960,40.4895,-79.9283
2304,4,4,1741,17,1,1,0,7,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 21:27.183,79 49:55.430,40.3576,-79.8321
2301,4,6,1618,16,1,1,0,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:13.978,80 03:54.147,40.4539,-80.065
2301,1,3,1110,11,1,4,4,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 28:50.280,80 01:32.140,40.4806,-80.0256
2301,1,2,813,8,1,4,6,1,1,3,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,40 23:50.506,80 01:23.422,40.3974,-80.0232
2215,3,3,800,8,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,0,2,0,0,40 33:12.153,80 06:37.410,40.5534,-80.1104
2115,4,4,1057,10,1,1,0,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:51.880,80 09:29.530,40.4477,-80.1582
2415,5,6,350,3,3,1,0,7,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 24:40.138,80 04:51.321,40.4111,-80.0809
2301,1,5,1605,16,1,1,0,5,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 23:05.926,79 59:41.034,40.385,-79.9947
2220,1,6,1737,17,4,1,0,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 36:23.364,79 52:02.650,40.6065,-79.8674
2445,2,6,1720,17,4,1,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 29:27.182,79 58:16.758,40.4909,-79.9713
2405,2,4,1010,10,1,1,0,4,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40 30:35.884,80 05:11.450,40.51,-80.0865
2116,3,5,1550,15,1,2,1,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 29:39.602,80 02:02.382,40.4943,-80.034
2301,4,7,2315,23,3,1,0,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:53.617,79 59:12.868,40.4482,-79.9869
2301,5,2,1512,15,1,1,0,4,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 26:35.394,79 53:48.246,40.4432,-79.8967
2430,1,5,2206,22,3,1,0,4,1,2,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,40 30:11.769,79 56:51.212,40.5037,-79.9476
2301,2,3,1044,10,1,4,3,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 28:08.223,80 00:05.112,40.469,-80.0014
2301,2,6,211,2,3,1,0,7,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 27:31.184,79 59:54.587,40.4587,-79.9985
2207,2,5,1000,10,1,1,0,1,1,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,1,0,40 34:46.032,79 57:26.837,40.5792,-79.9576
2112,3,1,1210,12,1,2,1,4,1,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,40 29:29.330,79 51:57.203,40.4915,-79.8659
2403,3,6,220,2,2,2,1,1,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 24:29.659,79 57:16.023,40.4082,-79.9545
2213,4,4,1229,12,1,1,0,1,1,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,40 32:02.672,80 11:35.654,40.5341,-80.1932
2454,5,6,1258,12,1,1,0,1,1,4,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,1,0,0,0,40 20:24.314,79 57:48.966,40.3401,-79.9636
2456,5,6,1350,13,1,1,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 24:20.600,79 52:50.500,40.4057,-79.8807
2301,1,7,230,2,3,1,0,7,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:04.096,80 00:28.570,40.4345,-80.0079
2209,1,5,247,2,3,1,1,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40 32:51.417,79 56:07.800,40.5476,-79.9355
2104,1,2,1414,14,1,1,0,1,1,2,2,2,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,8,0,0,0,0,0,0,0,0,40 33:48.941,79 46:27.603,40.5636,-79.7743
2414,1,5,1030,10,1,1,0,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40 21:28.267,80 06:38.700,40.3579,-80.1108
2466,2,4,2133,21,3,2,1,2,1,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,40 27:02.952,79 42:48.828,40.4508,-79.7136
2469,3,3,1908,19,3,2,3,8,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,40 18:53.954,79 49:49.032,40.315,-79.8303
2419,3,5,1840,18,3,2,1,4,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 25:44.957,79 50:17.973,40.4292,-79.8383
2301,3,6,100,1,3,2,1,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40 26:22.473,80 00:18.235,40.4396,-80.0051
